return_id,order_id,product_id,return_date,return_reason,return_quantity,refund_amount
901299,218810,5225.0,2025-11-17,Late Delivery,2,80611.2
901300,218835,5192.0,2025-08-28,Damaged,2,35416.86
901301,218863,5052.0,2025-02-11,Late Delivery,1,27174.25
901302,218864,5135.0,2025-04-13,Quality Issue,1,44860.92
901303,218867,5041.0,2025-05-01,Size/Fit Issue,2,28034.52
901304,218869,5132.0,2025-09-28,Size/Fit Issue,1,18539.04
901305,218886,5094.0,2025-11-16,Size/Fit Issue,2,42601.83
901306,218896,5244.0,2025-03-12,Quality Issue,1,19341.47
901307,218902,5190.0,2025-06-23,Size/Fit Issue,2,42358.86
901308,218917,5125.0,2025-01-25,Quality Issue,1,5886.4
901309,218923,5060.0,2025-01-17,Changed Mind,1,30443.19
901310,218940,5247.0,2025-09-30,Late Delivery,2,45283.94
901311,218948,5167.0,2026-01-15,Wrong Item,1,4254.15
901312,218977,5034.0,2025-07-10,Wrong Item,2,37107.13
901313,218986,5023.0,2025-05-24,Wrong Item,2,108336.67
901314,219011,5030.0,2025-10-14,Damaged,2,30592.3
901315,219023,5174.0,2025-11-06,Damaged,2,31495.25
901316,219050,5193.0,2025-04-07,Quality Issue,2,80600.74
901317,219056,5018.0,2025-05-22,Late Delivery,1,30350.79
901318,219069,5025.0,2025-04-27,Wrong Item,1,5824.7
901319,219071,5145.0,2025-04-24,Damaged,1,42994.84
901320,219108,5127.0,2025-02-22,Size/Fit Issue,2,52633.4
901321,219125,5212.0,2025-03-23,Quality Issue,2,3935.44
901322,219143,5151.0,2025-03-22,Changed Mind,2,41695.39
901323,219150,5143.0,2025-03-06,Damaged,2,48018.81
901324,219158,5068.0,2025-07-05,Quality Issue,2,2887.36
901325,219165,5128.0,2025-04-17,Changed Mind,1,66490.98
901326,219172,5180.0,2025-05-07,Changed Mind,1,56074.46
901327,219181,5138.0,2025-03-28,Changed Mind,2,47545.8
901328,219190,5169.0,2025-06-06,Size/Fit Issue,1,15155.38
901329,219215,5248.0,2025-12-21,Quality Issue,1,42041.11
901330,219249,5238.0,2025-09-24,Size/Fit Issue,2,19560.6
901331,219278,5139.0,2025-07-27,Late Delivery,2,52523.09
901332,219284,5158.0,2025-10-11,Size/Fit Issue,2,39472.24
901333,219335,5200.0,2025-01-26,Wrong Item,2,49728.64
901334,219341,5043.0,2025-03-05,Changed Mind,1,32970.66
901335,219347,5121.0,2025-12-18,Damaged,2,80114.85
901336,219352,5052.0,2025-07-13,Damaged,1,30193.61
901337,219353,5194.0,2025-04-13,Changed Mind,2,21523.77
901338,219381,5213.0,2025-02-23,Size/Fit Issue,2,33200.28
901339,219387,5053.0,2025-12-27,Quality Issue,1,9804.39
901340,219413,5151.0,2025-07-17,Damaged,1,37306.4
901341,219436,5127.0,2025-11-22,Wrong Item,1,26316.7
901342,219449,5230.0,2025-04-20,Damaged,1,19143.49
901343,219468,5131.0,2025-09-27,Damaged,1,18445.06
901344,219470,5024.0,2025-02-04,Quality Issue,1,53237.35
901345,219471,5012.0,2025-12-29,Damaged,2,21034.58
901346,219473,5160.0,2025-08-24,Changed Mind,1,10467.54
901347,219483,5104.0,2025-05-03,Changed Mind,1,12447.15
901348,219493,5238.0,2025-04-03,Size/Fit Issue,1,23012.47
901349,219494,5132.0,2025-07-24,Quality Issue,1,17612.09
901350,219501,5031.0,2025-01-26,Damaged,1,56405.41
901351,219544,5176.0,2025-05-11,Changed Mind,2,24431.72
901352,219562,5069.0,2025-08-26,Size/Fit Issue,1,57896.27
901353,219565,5028.0,2025-08-16,Damaged,2,34840.0
901354,219571,5042.0,2025-02-17,Changed Mind,1,61087.29
901355,219593,5076.0,2025-03-04,Quality Issue,1,42231.66
901356,219599,5227.0,2025-06-22,Damaged,2,60610.29
901357,219605,5177.0,2025-12-03,Quality Issue,2,10175.22
901358,219633,5148.0,2026-01-08,Changed Mind,1,6025.99
901359,219634,5199.0,2025-10-30,Wrong Item,1,1784.57
901360,219681,5113.0,2025-07-10,Changed Mind,1,65422.16
901361,219692,5204.0,2025-09-15,Damaged,1,29749.41
901362,219708,5145.0,2025-02-28,Wrong Item,1,48053.06
901363,219741,5153.0,2025-03-05,Size/Fit Issue,1,52113.32
901364,219769,5109.0,2025-12-29,Quality Issue,1,63208.58
901365,219773,5057.0,2025-03-13,Size/Fit Issue,2,38306.72
901366,219784,5101.0,2025-11-14,Size/Fit Issue,2,31928.41
901367,219787,5031.0,2025-11-30,Quality Issue,1,53436.71
901368,219796,5193.0,2025-12-30,Late Delivery,2,34255.31
901369,219797,5249.0,2025-12-26,Size/Fit Issue,2,52745.07
901370,219805,5168.0,2025-10-25,Damaged,1,34879.4
901371,219849,5115.0,2026-01-02,Wrong Item,2,94337.53
901372,219873,5172.0,2025-03-06,Damaged,2,6783.15
901373,219875,5060.0,2025-06-01,Quality Issue,2,33825.77
901374,219892,5121.0,2025-09-24,Quality Issue,1,44770.06
901375,219909,5234.0,2025-10-09,Wrong Item,2,45583.52
901376,219935,5012.0,2025-01-25,Wrong Item,1,10517.29
901377,219941,5074.0,2025-07-14,Wrong Item,1,56113.92
901378,219954,5210.0,2025-10-07,Changed Mind,1,26909.02
901379,219956,5047.0,2025-12-21,Quality Issue,1,6086.88
901380,219973,5225.0,2025-02-14,Quality Issue,2,71654.4
901381,219985,5163.0,2025-04-21,Size/Fit Issue,2,125727.04
901382,220001,5129.0,2025-02-07,Quality Issue,2,1628.8
901383,220008,5208.0,2025-09-02,Damaged,1,53343.72
901384,220033,5072.0,2025-01-29,Wrong Item,2,45774.2
901385,220047,5074.0,2025-08-14,Size/Fit Issue,2,53308.22
901386,220069,5091.0,2026-01-13,Changed Mind,2,25689.04
901387,220082,5187.0,2026-01-03,Changed Mind,1,49720.01
901388,220096,5008.0,2025-10-04,Quality Issue,1,25029.15
901389,220097,5218.0,2025-07-31,Late Delivery,1,52780.9
901390,220108,5091.0,2025-03-07,Wrong Item,2,51378.08
901391,220150,5172.0,2025-10-16,Late Delivery,1,4239.47
901392,220163,5091.0,2025-11-08,Damaged,1,25689.04
901393,220181,5053.0,2026-01-01,Quality Issue,2,9804.39
901394,220191,5247.0,2025-10-24,Size/Fit Issue,2,54987.64
901395,220192,5246.0,2025-06-18,Changed Mind,2,49131.17
901396,220210,5206.0,2025-11-15,Damaged,1,58467.83
901397,220217,5210.0,2025-10-18,Wrong Item,2,60545.29
901398,220224,5131.0,2025-08-18,Late Delivery,1,16600.55
901399,220232,5042.0,2025-07-28,Size/Fit Issue,2,57693.55
901400,220234,5183.0,2025-03-28,Quality Issue,1,14079.71
901401,220236,5218.0,2025-04-29,Quality Issue,1,44863.76
901402,220240,5115.0,2025-04-06,Size/Fit Issue,2,64014.75
901403,220250,5062.0,2026-01-07,Quality Issue,2,375.72
901404,220285,5090.0,2025-09-23,Size/Fit Issue,2,47785.24
901405,220286,5244.0,2025-06-06,Wrong Item,2,36533.88
901406,220308,5194.0,2025-12-02,Size/Fit Issue,2,23915.3
901407,220317,5128.0,2025-07-08,Size/Fit Issue,1,70184.93
901408,220337,5168.0,2025-07-06,Size/Fit Issue,1,49827.72
901409,220371,5186.0,2025-03-12,Damaged,1,18555.62
901410,220391,5199.0,2025-04-09,Damaged,2,1516.88
901411,220402,5075.0,2025-06-10,Quality Issue,2,27960.82
901412,220408,5143.0,2025-05-16,Size/Fit Issue,1,35382.28
901413,220417,5053.0,2025-07-08,Size/Fit Issue,2,19608.79
901414,220489,5227.0,2025-03-20,Size/Fit Issue,2,28522.49
901415,220518,5118.0,2025-07-25,Size/Fit Issue,2,56342.77
901416,220523,5154.0,2025-08-07,Late Delivery,2,36651.14
901417,220538,5135.0,2025-03-18,Changed Mind,1,44860.92
901418,220582,5118.0,2025-03-03,Wrong Item,2,59657.05
901419,220585,5199.0,2025-12-05,Size/Fit Issue,2,1695.34
901420,220593,5154.0,2025-02-04,Quality Issue,2,38687.32
901421,220605,5062.0,2025-09-11,Size/Fit Issue,2,375.72
901422,220636,5046.0,2025-12-30,Quality Issue,2,29588.51
901423,220686,5127.0,2026-01-13,Size/Fit Issue,2,29240.78
901424,220701,5249.0,2025-06-28,Wrong Item,1,37675.05
901425,220704,5030.0,2025-05-25,Damaged,2,34191.39
901426,220707,5078.0,2025-01-15,Wrong Item,2,31177.13
901427,220708,5077.0,2025-12-31,Changed Mind,1,10538.61
901428,220709,5009.0,2025-12-25,Size/Fit Issue,2,22547.03
901429,220715,5040.0,2025-07-18,Changed Mind,2,49399.73
901430,220733,5062.0,2025-02-16,Changed Mind,1,375.72
901431,220739,5070.0,2025-07-25,Wrong Item,2,51853.91
901432,220743,5092.0,2025-08-16,Wrong Item,2,43366.9
901433,220748,5127.0,2025-11-30,Quality Issue,1,20468.55
901434,220749,5128.0,2025-05-22,Size/Fit Issue,2,147757.74
901435,220754,5070.0,2025-10-08,Changed Mind,1,21351.61
901436,220762,5139.0,2025-12-06,Wrong Item,2,32826.93
901437,220768,5114.0,2025-05-09,Wrong Item,1,10929.13
901438,220813,5177.0,2025-11-26,Late Delivery,1,11970.85
901439,220842,5114.0,2025-09-29,Quality Issue,1,10382.67
901440,220854,5103.0,2025-01-29,Wrong Item,1,58567.86
901441,220855,5031.0,2025-06-13,Damaged,2,50468.0
901442,220867,5096.0,2025-10-16,Size/Fit Issue,2,33154.22
901443,220871,5025.0,2025-07-13,Quality Issue,1,5501.11
901444,220872,5169.0,2025-10-08,Changed Mind,1,16839.31
901445,220888,5186.0,2025-05-14,Changed Mind,2,37111.24
901446,220911,5153.0,2025-01-29,Size/Fit Issue,1,54856.13
901447,220918,5178.0,2025-10-18,Quality Issue,1,21213.16
901448,220919,5046.0,2025-04-09,Wrong Item,2,55889.4
901449,220934,5235.0,2025-05-17,Quality Issue,1,38645.45
901450,220941,5214.0,2025-04-23,Damaged,2,72753.69
901451,220970,5237.0,2025-11-16,Changed Mind,1,14486.85
901452,220990,5030.0,2025-07-08,Size/Fit Issue,2,30592.3
901453,221022,5202.0,2025-12-28,Quality Issue,2,60728.55
901454,221028,5102.0,2025-01-14,Size/Fit Issue,2,25072.56
901455,221045,5002.0,2025-12-29,Damaged,2,62397.5
901456,221058,5024.0,2025-07-15,Size/Fit Issue,2,62632.18
901457,221059,5020.0,2025-01-24,Size/Fit Issue,1,39777.1
901458,221062,5193.0,2025-05-22,Size/Fit Issue,1,34255.31
901459,221084,5018.0,2025-03-27,Wrong Item,2,51117.12
901460,221091,5237.0,2025-12-05,Damaged,2,20281.59
901461,221103,5056.0,2025-04-15,Late Delivery,2,7579.73
901462,221121,5003.0,2025-04-18,Damaged,2,135466.24
901463,221146,5158.0,2025-08-13,Size/Fit Issue,1,39472.24
901464,221148,5206.0,2025-07-29,Wrong Item,2,81854.96
901465,221166,5101.0,2025-04-17,Late Delivery,2,30247.97
901466,221180,5126.0,2025-12-16,Quality Issue,2,60128.87
901467,221182,5217.0,2025-02-02,Quality Issue,2,8615.51
901468,221209,5115.0,2025-08-10,Late Delivery,2,128029.5
901469,221210,5180.0,2025-03-20,Quality Issue,2,50467.01
901470,221217,5050.0,2025-07-07,Quality Issue,2,95827.96
901471,221229,5129.0,2025-02-21,Damaged,1,904.89
901472,221244,5160.0,2025-03-11,Quality Issue,2,10467.54
901473,221259,5103.0,2025-04-06,Damaged,1,68903.36
901474,221266,5205.0,2025-06-26,Quality Issue,2,19364.85
901475,221272,5022.0,2025-03-10,Changed Mind,1,45257.84
901476,221285,5023.0,2026-01-07,Changed Mind,1,48466.4
901477,221289,5176.0,2025-01-30,Late Delivery,2,14371.6
901478,221292,5244.0,2025-09-14,Quality Issue,1,21490.52
901479,221301,5010.0,2025-03-17,Wrong Item,1,57427.78
901480,221308,5084.0,2025-08-15,Changed Mind,1,52365.86
901481,221323,5094.0,2025-08-22,Wrong Item,2,95227.62
901482,221328,5075.0,2025-08-18,Size/Fit Issue,1,27960.82
901483,221329,5123.0,2025-09-01,Size/Fit Issue,2,41662.35
901484,221348,5250.0,2025-03-12,Size/Fit Issue,1,47686.48
901485,221375,5219.0,2025-03-07,Quality Issue,2,18158.38
901486,221405,5210.0,2025-09-23,Quality Issue,1,30272.64
901487,221411,5065.0,2025-08-28,Wrong Item,2,71577.23
901488,221423,5236.0,2025-02-01,Late Delivery,2,92046.23
901489,221429,5016.0,2025-04-23,Quality Issue,1,33013.07
901490,221443,5140.0,2025-08-15,Late Delivery,2,64931.36
901491,221460,5015.0,2025-09-10,Wrong Item,1,49733.61
901492,221480,5049.0,2025-02-25,Quality Issue,1,2890.51
901493,221494,5241.0,2025-10-22,Size/Fit Issue,2,125339.84
901494,221498,5105.0,2025-07-18,Changed Mind,1,61470.15
901495,221502,5103.0,2025-08-24,Quality Issue,1,62013.02
901496,221539,5108.0,2025-10-01,Damaged,1,30232.51
901497,221541,5053.0,2025-03-20,Damaged,2,9259.7
901498,221582,5080.0,2025-11-11,Quality Issue,2,94523.4
901499,221586,5108.0,2025-07-27,Size/Fit Issue,2,60465.02
901500,221594,5184.0,2025-12-12,Size/Fit Issue,2,74421.25
901501,221617,5238.0,2025-02-06,Damaged,2,20711.22
901502,221623,5116.0,2025-08-10,Wrong Item,2,37580.28
901503,221644,5059.0,2025-04-19,Late Delivery,2,57071.11
901504,221650,5249.0,2025-02-13,Late Delivery,1,37675.05
901505,221678,5242.0,2025-08-28,Size/Fit Issue,1,31524.66
901506,221691,5001.0,2025-03-10,Changed Mind,2,6417.59
901507,221711,5075.0,2025-07-25,Quality Issue,2,29514.2
901508,221737,5164.0,2025-09-13,Changed Mind,1,48051.84
901509,221738,5217.0,2025-05-12,Size/Fit Issue,1,8615.51
901510,221744,5235.0,2025-08-15,Quality Issue,1,34351.51
901511,221762,5150.0,2025-05-15,Size/Fit Issue,2,33557.74
901512,221773,5182.0,2025-08-06,Damaged,2,42174.0
901513,221797,5017.0,2025-12-11,Quality Issue,2,16907.93
901514,221859,5114.0,2025-08-15,Late Delivery,1,9836.22
901515,221861,5045.0,2025-04-28,Wrong Item,2,104712.52
901516,221862,5122.0,2025-01-25,Wrong Item,1,13794.41
901517,221867,5052.0,2025-01-16,Late Delivery,1,30193.61
901518,221894,5050.0,2026-01-05,Wrong Item,2,112738.78
901519,221945,5087.0,2025-07-29,Wrong Item,1,5781.43
901520,221968,5249.0,2025-08-19,Damaged,2,30140.04
901521,221986,5088.0,2025-02-20,Quality Issue,2,36038.28
901522,221998,5119.0,2025-09-27,Wrong Item,1,28094.1
901523,222028,5045.0,2025-10-01,Size/Fit Issue,1,52356.26
901524,222043,5174.0,2025-08-17,Wrong Item,2,59675.2
901525,222045,5172.0,2025-10-20,Size/Fit Issue,1,4027.5
901526,222091,5099.0,2025-05-29,Quality Issue,2,19307.78
901527,222102,5106.0,2025-10-22,Changed Mind,2,43839.58
901528,222117,5127.0,2025-01-26,Quality Issue,1,26316.7
901529,222130,5201.0,2025-08-30,Size/Fit Issue,2,41544.94
901530,222142,5139.0,2025-05-15,Quality Issue,2,26261.54
901531,222169,5217.0,2025-01-09,Changed Mind,1,9094.15
901532,222178,5125.0,2025-02-12,Changed Mind,2,5559.38
901533,222187,5095.0,2025-07-14,Damaged,2,13893.41
901534,222198,5099.0,2025-12-11,Wrong Item,1,24134.72
901535,222199,5124.0,2025-11-11,Damaged,1,36576.22
901536,222220,5008.0,2025-03-10,Wrong Item,2,60785.08
901537,222222,5188.0,2025-03-30,Quality Issue,1,12456.99
901538,222234,5127.0,2025-04-24,Damaged,1,29240.78
901539,222238,5105.0,2025-07-21,Size/Fit Issue,2,153675.38
901540,222254,5232.0,2025-11-15,Quality Issue,2,6994.45
901541,222261,5175.0,2025-06-19,Changed Mind,2,17019.42
901542,222293,5208.0,2025-09-14,Quality Issue,2,42674.98
901543,222366,5146.0,2025-11-30,Quality Issue,2,23331.0
901544,222388,5125.0,2025-08-30,Late Delivery,1,5559.38
901545,222390,5222.0,2025-12-22,Changed Mind,1,33747.77
901546,222402,5166.0,2025-03-02,Changed Mind,1,50350.31
901547,222414,5013.0,2025-03-08,Size/Fit Issue,2,57044.0
901548,222426,5133.0,2025-03-08,Changed Mind,2,58018.39
901549,222442,5042.0,2025-05-23,Size/Fit Issue,1,64481.03
901550,222462,5170.0,2025-12-12,Wrong Item,2,111636.44
901551,222470,5240.0,2025-04-01,Damaged,2,105156.45
901552,222487,5048.0,2025-04-05,Changed Mind,1,30119.24
901553,222497,5035.0,2025-02-14,Quality Issue,1,18531.62
901554,222515,5070.0,2025-05-01,Damaged,1,27452.07
901555,222551,5189.0,2025-02-16,Wrong Item,1,2534.54
901556,222557,5056.0,2025-11-29,Wrong Item,2,4500.46
901557,222568,5060.0,2025-07-06,Damaged,1,30443.19
901558,222572,5076.0,2025-08-09,Changed Mind,2,42231.66
901559,222575,5005.0,2025-11-20,Late Delivery,1,12367.98
901560,222580,5045.0,2025-12-26,Damaged,2,55436.04
901561,222606,5118.0,2025-12-08,Size/Fit Issue,1,56342.77
901562,222611,5022.0,2025-11-22,Size/Fit Issue,1,50582.29
901563,222622,5203.0,2025-12-09,Quality Issue,1,52786.57
901564,222653,5135.0,2025-12-03,Quality Issue,2,38131.78
901565,222670,5079.0,2025-12-17,Damaged,1,5191.42
901566,222684,5239.0,2025-04-18,Damaged,1,37673.05
901567,222696,5119.0,2025-05-23,Size/Fit Issue,1,28094.1
901568,222722,5195.0,2025-05-13,Changed Mind,1,46935.22
901569,222740,5017.0,2025-09-01,Changed Mind,2,16907.93
901570,222741,5043.0,2025-05-07,Wrong Item,1,34705.96
901571,222772,5099.0,2025-05-29,Quality Issue,1,21721.25
901572,222774,5188.0,2025-04-01,Quality Issue,1,9965.59
901573,222825,5114.0,2025-10-08,Size/Fit Issue,2,19672.43
901574,222827,5165.0,2025-08-05,Wrong Item,1,61571.45
901575,222831,5247.0,2025-09-13,Damaged,1,32345.67
901576,222861,5121.0,2026-01-01,Size/Fit Issue,1,44770.06
901577,222869,5055.0,2025-03-29,Size/Fit Issue,2,50254.91
901578,222880,5044.0,2025-10-10,Damaged,1,11483.18
901579,222925,5003.0,2025-07-16,Late Delivery,2,127940.33
901580,222933,5017.0,2025-09-13,Changed Mind,2,14238.26
901581,222937,5052.0,2025-02-23,Late Delivery,2,48309.78
901582,222938,5089.0,2025-06-12,Damaged,2,29561.46
901583,222952,5012.0,2025-12-19,Late Delivery,2,17879.39
901584,222953,5084.0,2025-09-22,Quality Issue,2,98571.04
901585,223024,5007.0,2025-05-02,Quality Issue,2,47064.17
901586,223033,5179.0,2025-05-14,Wrong Item,1,11001.54
901587,223042,5011.0,2025-06-05,Wrong Item,2,113224.18
901588,223047,5142.0,2025-06-13,Damaged,1,40333.09
901589,223058,5091.0,2025-10-11,Changed Mind,1,25689.04
901590,223072,5177.0,2025-01-19,Size/Fit Issue,1,10175.22
901591,223082,5001.0,2025-06-04,Size/Fit Issue,1,6417.59
901592,223092,5195.0,2025-04-30,Wrong Item,1,46935.22
901593,223104,5150.0,2025-06-20,Quality Issue,1,37752.45
901594,223125,5063.0,2025-09-20,Size/Fit Issue,2,10066.08
901595,223126,5012.0,2025-07-09,Damaged,2,8939.7
901596,223179,5058.0,2025-01-31,Quality Issue,1,56367.74
901597,223228,5052.0,2025-10-05,Wrong Item,1,24154.89
901598,223229,5150.0,2025-09-29,Quality Issue,2,71310.19
901599,223231,5191.0,2025-12-14,Quality Issue,1,25708.91
901600,223284,5154.0,2025-12-27,Wrong Item,1,36651.14
901601,223303,5248.0,2025-11-21,Wrong Item,1,39828.42
901602,223304,5168.0,2025-09-06,Quality Issue,2,39862.18
901603,223329,5016.0,2025-10-12,Wrong Item,1,31179.01
901604,223336,5184.0,2025-01-30,Late Delivery,1,33293.72
901605,223338,5219.0,2026-01-17,Damaged,2,15434.62
901606,223343,5132.0,2025-08-02,Wrong Item,1,14831.23
901607,223358,5147.0,2025-03-13,Quality Issue,2,48884.98
901608,223362,5141.0,2025-05-24,Wrong Item,1,53573.63
901609,223382,5163.0,2025-05-13,Quality Issue,2,62863.52
901610,223387,5052.0,2026-01-06,Size/Fit Issue,2,27174.25
901611,223408,5119.0,2025-10-03,Damaged,1,28094.1
901612,223436,5203.0,2025-08-05,Size/Fit Issue,1,52786.57
901613,223495,5219.0,2025-09-10,Wrong Item,1,16342.54
901614,223530,5092.0,2025-10-25,Quality Issue,2,48185.45
901615,223553,5238.0,2025-10-05,Changed Mind,1,18409.98
901616,223557,5083.0,2025-09-08,Damaged,1,56318.34
901617,223572,5122.0,2026-01-02,Damaged,1,13794.41
901618,223586,5134.0,2025-06-18,Size/Fit Issue,2,43864.96
901619,223595,5214.0,2025-10-09,Wrong Item,2,50927.58
901620,223612,5241.0,2025-03-05,Wrong Item,1,59536.42
901621,223633,5053.0,2025-03-31,Wrong Item,1,9259.7
901622,223641,5078.0,2025-10-02,Quality Issue,1,24248.88
901623,223669,5106.0,2025-10-27,Quality Issue,1,46275.11
901624,223708,5057.0,2025-05-18,Quality Issue,1,30645.38
901625,223714,5129.0,2025-12-29,Wrong Item,1,859.65
901626,223717,5241.0,2025-11-13,Late Delivery,2,62669.92
901627,223734,5106.0,2025-10-13,Changed Mind,1,48710.64
901628,223744,5109.0,2025-10-19,Quality Issue,2,126417.17
901629,223788,5064.0,2025-01-31,Size/Fit Issue,1,910.86
901630,223791,5074.0,2025-09-16,Size/Fit Issue,2,101005.06
901631,223821,5062.0,2025-04-16,Late Delivery,2,338.15
901632,223833,5015.0,2025-12-22,Late Delivery,2,52496.59
901633,223846,5025.0,2025-12-18,Changed Mind,2,10355.02
901634,223868,5071.0,2025-01-22,Size/Fit Issue,1,905.54
901635,223916,5240.0,2025-01-11,Wrong Item,2,52578.22
901636,223952,5107.0,2025-08-13,Quality Issue,1,26240.75
901637,223963,5243.0,2025-06-13,Damaged,1,47824.31
901638,223982,5073.0,2025-11-02,Quality Issue,1,17972.66
901639,223996,5103.0,2025-06-29,Wrong Item,2,68903.36
901640,224058,5148.0,2025-04-18,Damaged,2,6734.93
901641,224064,5100.0,2025-09-17,Quality Issue,2,5944.8
901642,224065,5092.0,2025-11-30,Size/Fit Issue,2,45776.18
901643,224081,5016.0,2025-05-27,Size/Fit Issue,2,33013.07
901644,224105,5190.0,2025-09-06,Late Delivery,1,36005.03
901645,224111,5126.0,2025-09-17,Changed Mind,2,102219.08
901646,224114,5139.0,2025-08-31,Damaged,1,31185.58
901647,224128,5133.0,2025-08-27,Changed Mind,1,35225.45
901648,224192,5235.0,2025-10-07,Quality Issue,2,38645.45
901649,224195,5136.0,2025-08-13,Wrong Item,1,42224.43
901650,224201,5181.0,2025-03-07,Quality Issue,2,30336.06
901651,224203,5077.0,2025-09-18,Quality Issue,1,10538.61
901652,224216,5073.0,2025-08-31,Size/Fit Issue,1,18918.59
901653,224235,5193.0,2025-07-19,Changed Mind,2,36270.33
901654,224260,5198.0,2025-10-11,Size/Fit Issue,2,20639.01
901655,224277,5206.0,2025-10-20,Size/Fit Issue,1,58467.83
901656,224322,5248.0,2025-03-11,Changed Mind,1,30977.66
901657,224324,5139.0,2025-06-24,Quality Issue,2,31185.58
901658,224343,5215.0,2025-06-04,Late Delivery,2,32322.68
901659,224345,5211.0,2025-03-28,Changed Mind,1,35923.69
901660,224373,5157.0,2025-04-01,Size/Fit Issue,1,43525.09
901661,224386,5038.0,2025-08-10,Size/Fit Issue,1,4486.62
901662,224395,5192.0,2025-12-03,Wrong Item,2,33552.81
901663,224414,5168.0,2025-02-11,Changed Mind,1,47336.33
901664,224434,5076.0,2025-05-17,Damaged,2,33785.33
901665,224458,5176.0,2026-01-10,Late Delivery,2,28743.2
901666,224480,5113.0,2025-08-01,Late Delivery,2,68865.43
901667,224486,5087.0,2025-11-18,Size/Fit Issue,1,6865.45
901668,224493,5012.0,2025-12-23,Quality Issue,2,21034.58
901669,224500,5044.0,2025-10-24,Damaged,2,22966.36
901670,224504,5052.0,2025-05-22,Quality Issue,1,27174.25
901671,224522,5070.0,2025-11-30,Size/Fit Issue,2,61004.6
901672,224551,5157.0,2025-02-07,Wrong Item,1,43525.09
901673,224572,5028.0,2025-07-10,Wrong Item,2,17420.0
901674,224581,5236.0,2025-05-10,Quality Issue,1,46023.12
901675,224597,5040.0,2025-10-17,Damaged,2,23399.87
901676,224605,5097.0,2025-05-12,Wrong Item,2,44773.25
901677,224612,5071.0,2025-11-05,Changed Mind,2,905.54
901678,224623,5049.0,2025-06-24,Wrong Item,1,2890.51
901679,224630,5012.0,2025-03-26,Size/Fit Issue,2,10517.29
901680,224633,5079.0,2025-11-11,Changed Mind,2,5840.34
